username,user id,access hash,group,group id
zobenx,583465700,5322076398329908503,Curve Finance,1357982180
Crypto_goals,735399289,3890502852971547744,Curve Finance,1357982180
zzyy99zzyy,2006522140,8947882108056388516,Curve Finance,1357982180
zili1998,1291981280,8806814991227683458,Curve Finance,1357982180
minozero,396373998,-8089085902552571490,Curve Finance,1357982180
victorddd777,2073770096,7085956877471250972,Curve Finance,1357982180
ZoeyResearch,1971401086,4110208573636742449,Curve Finance,1357982180
TiMilove135,2012041345,-5928916477291187678,Curve Finance,1357982180
zhongfu,6884316,-5596759669198993122,Curve Finance,1357982180
,1977666824,-4231701920636389598,Curve Finance,1357982180
firstzmd,942676917,7721676851424887450,Curve Finance,1357982180
zBlaxx,662368255,-5743329302063164876,Curve Finance,1357982180
Candiesdoodle,416000877,1335214923318488039,Curve Finance,1357982180
,1704753568,2864392272589551759,Curve Finance,1357982180
wormholextreme,1521607509,-8186621562973387060,Curve Finance,1357982180
,1860516179,-521511102915251825,Curve Finance,1357982180
leomegatex,2079803780,6675544510651137100,Curve Finance,1357982180
applesauce786,1200865462,-2598642075049852245,Curve Finance,1357982180
Zumwalt,326042014,-352668960976550808,Curve Finance,1357982180
mzfshark,1197776016,2592732008227006173,Curve Finance,1357982180
fedezac3,336491712,4067254660854259322,Curve Finance,1357982180
,1571109836,-6812961814194472244,Curve Finance,1357982180
ZeenFeeu,1698792605,9063706652833160106,Curve Finance,1357982180
zorgizorg,1508946360,8493874163078342871,Curve Finance,1357982180
,1708439918,3086007271515379658,Curve Finance,1357982180
,1491852269,7080627218665180482,Curve Finance,1357982180
zhengbliu,1961739925,-3774599915193552536,Curve Finance,1357982180
Warddo,1712270549,3643613575616831598,Curve Finance,1357982180
,1915256424,4551260498938019464,Curve Finance,1357982180
Shz258,1613900690,-1875387825228737615,Curve Finance,1357982180
zipsah,584354405,-3067308165955203189,Curve Finance,1357982180
thisismyquant,1184376483,4654557862610021764,Curve Finance,1357982180
drZaktr3kn1ks,1749153620,-5766170371592766726,Curve Finance,1357982180
zombie4life,1697853176,-5142672624359666798,Curve Finance,1357982180
,1960366909,5100656735661790634,Curve Finance,1357982180
bipbipbloup,1092601646,-5354190263102974932,Curve Finance,1357982180
,1869235927,1011597798877973517,Curve Finance,1357982180
zengjiajun,182271466,-2991467420375475792,Curve Finance,1357982180
,1943192049,4362431639853340549,Curve Finance,1357982180
zuthor_777,1957454741,-7952496175159187962,Curve Finance,1357982180
,1065759749,-3584000262421726422,Curve Finance,1357982180
zehnft,1958803292,1299561735323370691,Curve Finance,1357982180
zlatcomi,1972358903,7385374892826437299,Curve Finance,1357982180
Sparczz,1528370141,5220128067337691473,Curve Finance,1357982180
zhang_jay_1995,855114966,1943014440391959987,Curve Finance,1357982180
ZUD9001,869118792,-8079777047648125063,Curve Finance,1357982180
zara2221,1873005375,5955120232611339473,Curve Finance,1357982180
a_zzzzzz,391464477,-8390487170156255832,Curve Finance,1357982180
braveheart15,558006613,4382202879512010577,Curve Finance,1357982180
Dori2008,1906959102,635245804362685836,Curve Finance,1357982180
,1918243675,-6372980723601394357,Curve Finance,1357982180
,1092671151,6958890473385777379,Curve Finance,1357982180
talz_a13v,1479292769,3328162071364007056,Curve Finance,1357982180
,757086545,8847486783478390079,Curve Finance,1357982180
ZeeMMK,1691389107,-7384946915638065854,Curve Finance,1357982180
Z0RB0,434607290,-2652097674447741634,Curve Finance,1357982180
tak8685123,354930429,1823103276433889117,Curve Finance,1357982180
the19creator,585563351,2729405361741779447,Curve Finance,1357982180
zxGbmc,1835723943,-2993289835348017721,Curve Finance,1357982180
invvestorrahul,1935346906,-6145153320820320412,Curve Finance,1357982180
,1236599910,-8652517150913723393,Curve Finance,1357982180
zzxce,1342010976,-1034010635434330559,Curve Finance,1357982180
Zeke0888,1302135344,-3832312813281764194,Curve Finance,1357982180
zeroyeung,520726932,2125528466388272668,Curve Finance,1357982180
zx314159,1157886328,2322057657936716416,Curve Finance,1357982180
zeThrouzz,491346147,-1241587005578055696,Curve Finance,1357982180
z1x2c34v,787602844,1608316416810875999,Curve Finance,1357982180
Victor_Zhg,626580344,-7337243377138909760,Curve Finance,1357982180
zmdgdsx,575336832,5908953243882960968,Curve Finance,1357982180
zero88zero88,55189938,7180396611208336987,Curve Finance,1357982180
realgoodluck,1728516118,250482369840320453,Curve Finance,1357982180
z0rwx,1635611333,8156219091527047758,Curve Finance,1357982180
TheZeeProject,1502241173,-6394258271253316285,Curve Finance,1357982180
mazyo8,884203611,7377378808160712604,Curve Finance,1357982180
zeezi11,1006780362,-7740635849367515789,Curve Finance,1357982180
Z_fernando,745261454,2463709235399473025,Curve Finance,1357982180
,1330276599,2355068711306088866,Curve Finance,1357982180
zhent12,1410737136,-7084884527027146284,Curve Finance,1357982180
,1345286103,2828624895459025374,Curve Finance,1357982180
Chemistza,1678119312,-8506958262964032791,Curve Finance,1357982180
dearzoo,384529305,7144673881218594559,Curve Finance,1357982180
szw94,921069925,5216379523321848449,Curve Finance,1357982180
Keysama,518180509,3882309166007336667,Curve Finance,1357982180
ZoomZoomNow,1794422565,-6847210177342722262,Curve Finance,1357982180
SearchSearch,144711358,-5346192941841975839,Curve Finance,1357982180
Zer0Fx,1302171899,-1589514671197604639,Curve Finance,1357982180
zeynap_zehra,1751914392,3352110606265305747,Curve Finance,1357982180
