username,user id,access hash,group,group id
,1129989901,-2471624128102159411,Baby Doge Coin,1465094860
Ziizi_2002,2004903711,2679739433278151790,Baby Doge Coin,1465094860
,613607803,1454448641280335379,Baby Doge Coin,1465094860
ziYAjoHN,140551945,-8723527351312615280,Baby Doge Coin,1465094860
Ashpancastilian,5054531068,9115037865419386659,Baby Doge Coin,1465094860
zendgi250696,973615779,-2244368129083208347,Baby Doge Coin,1465094860
zbiblou35,1533442789,-2204695944014121203,Baby Doge Coin,1465094860
Ziemlich_0701,1217681818,1673891795101812444,Baby Doge Coin,1465094860
,2085120998,7726484585101370868,Baby Doge Coin,1465094860
ZaheerDhudi,1816930148,4258817524167942475,Baby Doge Coin,1465094860
zeatmaca53,959869370,-4790307625076099956,Baby Doge Coin,1465094860
,1065452027,7702135992407153909,Baby Doge Coin,1465094860
mamadzr91,508368173,537158134127780545,Baby Doge Coin,1465094860
Azizahzs,536615369,-4123372616612820750,Baby Doge Coin,1465094860
hamadazahir,198095266,-7721084045979912339,Baby Doge Coin,1465094860
Alino1er,1068387331,7869112905009381806,Baby Doge Coin,1465094860
Zaaa_5,1163816657,-2247029371329505200,Baby Doge Coin,1465094860
,1931399864,-5540000753257450515,Baby Doge Coin,1465094860
zharovpavelgen,192174895,1374947189428090968,Baby Doge Coin,1465094860
,811604739,7345261701915254335,Baby Doge Coin,1465094860
zfowler48,1784239658,354091109878492595,Baby Doge Coin,1465094860
Tyr_Adv,785931087,-900265603056491386,Baby Doge Coin,1465094860
RLceciliaa,5036293799,3541970813761763097,Baby Doge Coin,1465094860
Hastigoli,440444825,4313231742124252808,Baby Doge Coin,1465094860
zoori1363,328382063,9080115249059458867,Baby Doge Coin,1465094860
,1065136484,-8442014991628458276,Baby Doge Coin,1465094860
zar1972,93503566,3763803880031231995,Baby Doge Coin,1465094860
ybzak,809848503,7665389302123771524,Baby Doge Coin,1465094860
zipsfly,1445834945,890742706859133831,Baby Doge Coin,1465094860
Z1125,1158420895,-1611360168725985689,Baby Doge Coin,1465094860
,122628832,2730220247596694153,Baby Doge Coin,1465094860
Zeroone10,100073955,5408468581915842529,Baby Doge Coin,1465094860
ZapUser1490704535,159739690,-5484255216397591334,Baby Doge Coin,1465094860
ZYZRanch,1393664018,460982946374485235,Baby Doge Coin,1465094860
newbie67,177793033,8041639876586064632,Baby Doge Coin,1465094860
Hemed_z,95274301,120134261401103472,Baby Doge Coin,1465094860
bcloud7,497627712,6462197675106239983,Baby Doge Coin,1465094860
roollscrypto,1361025754,-7973455668193763796,Baby Doge Coin,1465094860
zanobit,164580687,600791869421106053,Baby Doge Coin,1465094860
aliri7,431391333,-6095718011731122929,Baby Doge Coin,1465094860
,1830082699,-2397987070064114915,Baby Doge Coin,1465094860
zhovi_007,1208816336,-5212445655003992522,Baby Doge Coin,1465094860
,663410329,940766957806443318,Baby Doge Coin,1465094860
wantrooo,1471039050,-9085139092188212469,Baby Doge Coin,1465094860
zahwaazhr2,2033409015,6981171906358346071,Baby Doge Coin,1465094860
Ken_ZK,1457996438,8603457991311179553,Baby Doge Coin,1465094860
Zai1000000,884809357,-5307224551671763869,Baby Doge Coin,1465094860
,2083578358,931903171546121515,Baby Doge Coin,1465094860
Duque121,5018807985,7417994465178197226,Baby Doge Coin,1465094860
Zero_Chills1,796881669,-4398647665309671503,Baby Doge Coin,1465094860
knrz13,502623389,8704095343857102415,Baby Doge Coin,1465094860
Kh_zarafshan,156851970,-3814776304326480886,Baby Doge Coin,1465094860
ZKeyhan,80268601,-6959855044159723350,Baby Doge Coin,1465094860
Dentist_1367,1780739418,-153689122631901262,Baby Doge Coin,1465094860
Azcsh,5059371733,-7514550644356810020,Baby Doge Coin,1465094860
zozoy1999,1285313447,-6390823339990774288,Baby Doge Coin,1465094860
,123369154,3773496208228877406,Baby Doge Coin,1465094860
Dominique_z,1845723449,-3310324135927705328,Baby Doge Coin,1465094860
sfn_zrhn,1139424881,5194308971999389493,Baby Doge Coin,1465094860
,1610426555,-6402687241362733688,Baby Doge Coin,1465094860
Zakken,182756366,1326900922511957778,Baby Doge Coin,1465094860
ralmal32,1458023925,-5165264431537761193,Baby Doge Coin,1465094860
AlexZ20,413562891,3533980028518347112,Baby Doge Coin,1465094860
,725273798,5889479694611993960,Baby Doge Coin,1465094860
imnothedon,1598542860,-3174737395589764702,Baby Doge Coin,1465094860
Cryptoking0077,2004094214,-5616522115715986801,Baby Doge Coin,1465094860
Sunnyyadav75,1643774563,-6039671990614609069,Baby Doge Coin,1465094860
prince_INU,5014302056,6167426834175617919,Baby Doge Coin,1465094860
icong7,373822456,-1093746110021900698,Baby Doge Coin,1465094860
Yali72s,961844708,21770560482551465,Baby Doge Coin,1465094860
hasanyilmaz07,917422305,-966450373493448589,Baby Doge Coin,1465094860
,1891258314,1580181066768640989,Baby Doge Coin,1465094860
yudhamp99,569821546,-6469616848739950412,Baby Doge Coin,1465094860
,1695781479,9194254582702338676,Baby Doge Coin,1465094860
YourFirstBoyFriend,1671384382,-5124498843890251775,Baby Doge Coin,1465094860
Yas_RJ,160094444,-7853784121582150387,Baby Doge Coin,1465094860
yas9339,249702184,-4141272355446939853,Baby Doge Coin,1465094860
Kryptogre,1552052378,-9173070235630189067,Baby Doge Coin,1465094860
kurlonymous,2042163464,-159315262317995238,Baby Doge Coin,1465094860
holdfull,911348011,-6037783533889742265,Baby Doge Coin,1465094860
YkeOmega3,989554107,-2179402411078449637,Baby Doge Coin,1465094860
YR_YADUVANSHI,1133253841,-3644006666400597181,Baby Doge Coin,1465094860
kancutpink,892046380,-6896942665448296449,Baby Doge Coin,1465094860
BabyTigerKingDev,2073190104,7527085266829086435,Baby Doge Coin,1465094860
assssldjeooowiooq,1043778716,8694801427202682379,Baby Doge Coin,1465094860
,1310168546,7221198134672271580,Baby Doge Coin,1465094860
Inkcolorfull,1863618912,-6305403298014807597,Baby Doge Coin,1465094860
Henkie84,1683578521,3045333196746908895,Baby Doge Coin,1465094860
,1955477234,-3826313071304829966,Baby Doge Coin,1465094860
GAMERJS002,813585910,3388361718868254318,Baby Doge Coin,1465094860
yasutaka1,5031934587,3681544422218133273,Baby Doge Coin,1465094860
yanrib,1219692852,5731862739299473005,Baby Doge Coin,1465094860
y1994yashar,68216032,3490605525743959672,Baby Doge Coin,1465094860
CryptoInvestmenTraBTC,823230182,-2166262520741760476,Baby Doge Coin,1465094860
Yuo123,1519699840,144144181883743437,Baby Doge Coin,1465094860
Siniy0ur,995210764,926283999893128586,Baby Doge Coin,1465094860
gkr00014,1397384979,-7193517217416050009,Baby Doge Coin,1465094860
,5029802869,-6918720803268668264,Baby Doge Coin,1465094860
Bustami_69,646601844,4843698007265351803,Baby Doge Coin,1465094860
Mr_YAO69,1745468438,-5500719003080471543,Baby Doge Coin,1465094860
MDYKM,1145987637,353468701703661341,Baby Doge Coin,1465094860
ChatPrakashYadav,1334419586,-7055370170247408135,Baby Doge Coin,1465094860
ardoxu,719712607,7374597122468319216,Baby Doge Coin,1465094860
danial06,5087860198,-1934987076640820671,Baby Doge Coin,1465094860
Taher88Seresti,256521191,-8712594195563834991,Baby Doge Coin,1465094860
ykpundeer,1159699520,-6731816759577085191,Baby Doge Coin,1465094860
YunusEmreS,1137526691,4375325966933210580,Baby Doge Coin,1465094860
,1021839544,-6443118236098269225,Baby Doge Coin,1465094860
,2086259411,2492117158927942134,Baby Doge Coin,1465094860
ME1_LOVE_YOU2,1611109663,2188121875030476678,Baby Doge Coin,1465094860
,1450284346,-2553959867030211415,Baby Doge Coin,1465094860
Hemu0011,1027847948,5222246086583326387,Baby Doge Coin,1465094860
Yutna_Na,1202692788,3560403125822326199,Baby Doge Coin,1465094860
yalniz000,592137534,8056753881383974838,Baby Doge Coin,1465094860
siavash4773,151636846,-340566370514134421,Baby Doge Coin,1465094860
YANG_TERSAKITI,952812042,1066945725074770620,Baby Doge Coin,1465094860
richardsape,1777470087,-5694661325836454474,Baby Doge Coin,1465094860
yaser_hosseini,1455733821,6552741450835843322,Baby Doge Coin,1465094860
crypto_man01,989913077,-158497774109482106,Baby Doge Coin,1465094860
xbZJSz,1624554887,7334944385771221700,Baby Doge Coin,1465094860
Xusrow,982119465,-1091483573882004538,Baby Doge Coin,1465094860
Sw3eg,504706233,2899678985897778366,Baby Doge Coin,1465094860
Jawasweissich,934509628,2516680201482188099,Baby Doge Coin,1465094860
Xadromicksx,1523183537,-9192096935033675149,Baby Doge Coin,1465094860
BXmoon,1634189223,3346679937032758145,Baby Doge Coin,1465094860
Lenny_x,1422580565,2116460112407383178,Baby Doge Coin,1465094860
astera_x,97654876,-305946327970914097,Baby Doge Coin,1465094860
Xuman02,1253761794,-8898785147846927574,Baby Doge Coin,1465094860
bitXtrx,471601590,8570659962471544234,Baby Doge Coin,1465094860
chx2332,1846905130,5039886813182293067,Baby Doge Coin,1465094860
ehssani,462743320,1081595935602821435,Baby Doge Coin,1465094860
ekber_xadem,666447139,4131396285630541988,Baby Doge Coin,1465094860
Venom24x,1955097675,-6967453422847651212,Baby Doge Coin,1465094860
newcenturyfuture,1777367898,-2979140039770738651,Baby Doge Coin,1465094860
xBONIVURx,1053458191,-4274866426608825570,Baby Doge Coin,1465094860
xXT4T4RTurkXx,115346623,6254570130439031411,Baby Doge Coin,1465094860
,1969768267,2831961740800556030,Baby Doge Coin,1465094860
xxXX_yile,1120592142,-6751133225919286344,Baby Doge Coin,1465094860
Xenotti,2099237298,-5086159987544514428,Baby Doge Coin,1465094860
,1809774765,4145917455267680219,Baby Doge Coin,1465094860
xueX0529,1996048584,-9061856070607642432,Baby Doge Coin,1465094860
xxxpppi,1908205009,-226266201182276290,Baby Doge Coin,1465094860
xalitk,363535862,7481699927050528767,Baby Doge Coin,1465094860
fffffffuckccccccc,1837104574,-1403221951841049601,Baby Doge Coin,1465094860
Decfrt111,1722171951,113864434501762390,Baby Doge Coin,1465094860
JamesYadav007,1951841403,-1889808069230947520,Baby Doge Coin,1465094860
xlysergic,1831282582,-9088846235765712132,Baby Doge Coin,1465094860
xoxrxr,752614065,6644406946059328800,Baby Doge Coin,1465094860
CRYPTOMANXRP,129969527,-8359619313822494257,Baby Doge Coin,1465094860
,2052050253,-4694788797727139952,Baby Doge Coin,1465094860
,1865655462,8889327879587513461,Baby Doge Coin,1465094860
xBranch,381483528,-899134567188109925,Baby Doge Coin,1465094860
XTheBatX,293293505,-3050847577422144532,Baby Doge Coin,1465094860
,955483386,-6183309586558912679,Baby Doge Coin,1465094860
Xeoghost,839088389,-297820603725481009,Baby Doge Coin,1465094860
xtz87,1117538427,7477455673492979428,Baby Doge Coin,1465094860
x55556x,1605977495,8839259001467150385,Baby Doge Coin,1465094860
XrIt13,1257081523,69349942192706398,Baby Doge Coin,1465094860
Mark_xuu,2107299304,2082537084892882892,Baby Doge Coin,1465094860
,1650168570,-5386521044044479821,Baby Doge Coin,1465094860
Xtophermoses14,1146414891,5789520117694640799,Baby Doge Coin,1465094860
Pe_xl,122604401,-5187615503565895719,Baby Doge Coin,1465094860
NChoudhury,2112439539,-1236407363085383610,Baby Doge Coin,1465094860
AXAFOR,1347865327,-2244312025004946550,Baby Doge Coin,1465094860
xxz619,1939923323,1724714476313057821,Baby Doge Coin,1465094860
Complex_Crypto,2020470515,24518723690440080,Baby Doge Coin,1465094860
xiehan666,1950710283,-4367083291357752690,Baby Doge Coin,1465094860
xhz1325,1916353777,4371432181956854386,Baby Doge Coin,1465094860
xasaboy1,849338576,-628040884565343678,Baby Doge Coin,1465094860
XanderC777,1163437880,-2799469523354757447,Baby Doge Coin,1465094860
xiaoyuer2021,2072464430,2809766124725638821,Baby Doge Coin,1465094860
mrXD1998,1756200729,1119240895284664654,Baby Doge Coin,1465094860
,1381597187,2058465121681799958,Baby Doge Coin,1465094860
mohsen_xan1,1192743292,2951586925843915726,Baby Doge Coin,1465094860
YOMAN_21,955588652,-2621656399375853357,Baby Doge Coin,1465094860
,1716465906,7662279389351654488,Baby Doge Coin,1465094860
xhjxfjfjfjcjfj,1247176537,2631413970170398313,Baby Doge Coin,1465094860
I_em_nobody,934699288,8904141548796114838,Baby Doge Coin,1465094860
